text_id,x_pca_tfidf,y_pca_tfidf,x_tsne_tfidf,y_tsne_tfidf,x_pca_openai_ada_002,y_pca_openai_ada_002,x_tsne_openai_ada_002,y_tsne_openai_ada_002,x_pca_openai_3_small,y_pca_openai_3_small,x_tsne_openai_3_small,y_tsne_openai_3_small,author_id,year,author
115,0.21981665958987756,0.5395140506134268,0.47707614,0.52040184,0.23938806984089445,0.33662325221574424,0.52217734,0.60670066,0.2480056069470662,0.3277916497538169,0.5387764,0.462153,24,1905,Theodore Roosevelt
116,0.21991252734378447,0.5129136633804026,0.48007753,0.5256816,0.2814406850913819,0.4116719480053099,0.51556826,0.61498034,0.29127356863440246,0.402130607546249,0.5487154,0.46018118,24,1906,Theodore Roosevelt
117,0.1964307592326784,0.5451769011609773,0.4706315,0.5254223,0.27144376688475125,0.27243689437534185,0.5227104,0.5915927,0.26634374842031705,0.2759042236858805,0.53492045,0.47174668,24,1907,Theodore Roosevelt
118,0.21937749003465518,0.5320938472113658,0.4786255,0.53369606,0.3290558092848973,0.27795022861512075,0.50547045,0.5935789,0.327091406498676,0.29478673673731415,0.54556453,0.47538543,24,1908,Theodore Roosevelt
119,0.07378673537633962,0.5384092581389414,0.3468932,0.5674425,0.1950409678279002,0.3706315488474316,0.3959527,0.6464834,0.14274097771413768,0.3072006152817448,0.63461554,0.4867543,25,1909,William Howard Taft
120,0.07493709962977024,0.5326026816017705,0.34115976,0.55977356,0.21915541072734868,0.29692274867441915,0.41554287,0.65077823,0.1528321900523999,0.2439685263809992,0.6286248,0.49624425,25,1910,William Howard Taft
121,0.08120989356305786,0.5294236362884198,0.34711897,0.55726695,0.20745264054490692,0.34313940451606806,0.42235944,0.641976,0.14178220048975565,0.2864326791346842,0.6209033,0.50425446,25,1911,William Howard Taft
122,0.1003411969209137,0.5587080609783248,0.3423246,0.5535519,0.223493031031133,0.4006076732250371,0.38624525,0.63818926,0.1989695981323319,0.3494423307571806,0.6341735,0.47548172,25,1912,William Howard Taft
123,0.3070526595864804,0.5211381492609932,0.484576,0.4785864,0.3115650068502044,0.38161569978271337,0.56490093,0.636925,0.3277434587334994,0.38101311710281627,0.5300311,0.43099403,26,1913,Woodrow Wilson
124,0.5610996857864197,0.49223113916422234,0.5441798,0.4832112,0.404435579088578,0.5370488092231863,0.62655807,0.6289301,0.4233274901028658,0.534458067182193,0.4950738,0.41800088,26,1914,Woodrow Wilson
125,0.41430171127127896,0.5107865313777635,0.5294546,0.48639798,0.3333117859198018,0.5161574398155051,0.6257171,0.6271257,0.3471639695136973,0.5314031510424091,0.4945521,0.41798627,26,1915,Woodrow Wilson
126,0.15065262357161596,0.5023635415925071,0.41266933,0.47350067,0.2841603723157701,0.24567588788386635,0.43957728,0.5912578,0.24471897684533295,0.25407831617891075,0.59003735,0.50146705,26,1916,Woodrow Wilson
127,0.4187295000100097,0.5062766354077246,0.5228536,0.4657749,0.4321972132232136,0.7062828142292388,0.8105794,0.43590358,0.4502045694162605,0.7055263750535145,0.315238,0.61088055,26,1917,Woodrow Wilson
128,0.32431155048443794,0.45080196637577485,0.51559687,0.4828971,0.3371715419180268,0.4778671286893588,0.62191623,0.60311395,0.35751051837911874,0.510384485905611,0.4803818,0.42248827,26,1918,Woodrow Wilson
129,0.2546481143363296,0.6079986158868038,0.44681436,0.51330805,0.39974077770571026,0.2609899986423312,0.598335,0.55277485,0.42471580078195703,0.2838336258060854,0.47246736,0.4689817,26,1919,Woodrow Wilson
130,0.177042049147014,0.5301953859855619,0.3382275,0.60637176,0.40076729470948247,0.2879119868600664,0.5872508,0.50085074,0.40550169318582796,0.3146178414654801,0.46567369,0.51108307,26,1920,Woodrow Wilson
131,0.365063593581783,0.5977252352808204,0.49087185,0.58225834,0.3948590496056247,0.26311303420754883,0.57962894,0.54525506,0.40617894267208454,0.30037322208591505,0.47981617,0.4847239,27,1921,Warren G. Harding
132,0.3312627942870968,0.5971935365143157,0.49300438,0.5776014,0.4081334089011423,0.2845082038599077,0.5666749,0.5546853,0.3914918881753895,0.29122072904677254,0.49116978,0.48026517,27,1922,Warren G. Harding
133,0.2771542756493537,0.6247591942834211,0.45463577,0.5848927,0.40283162233927583,0.26634445900133036,0.5581897,0.5291022,0.3639079144442994,0.2527539706703359,0.49638987,0.5020127,28,1923,Calvin Coolidge
134,0.2668058571977844,0.6452495824937345,0.46423087,0.6038141,0.39475873325270106,0.2468608184707412,0.5634129,0.5193299,0.3903913515111874,0.2410303936189614,0.48519176,0.50751746,28,1924,Calvin Coolidge
135,0.27076628202168496,0.5942232053342215,0.4542566,0.6034684,0.3744686874463964,0.2698614306994493,0.5544883,0.5100617,0.33954964565204593,0.2686695475152258,0.49793714,0.51255816,28,1925,Calvin Coolidge
136,0.2893174082554595,0.6095502903538782,0.45510066,0.6044322,0.36198185754122214,0.24041648256839654,0.5437316,0.52049816,0.3542660263887957,0.24344492480279117,0.48857662,0.5177574,28,1926,Calvin Coolidge
137,0.2707610430081309,0.6063291680404965,0.4408884,0.6133021,0.36678358472917333,0.26406642106316147,0.52379626,0.51173484,0.3264017801603225,0.24837641062554994,0.49211,0.5335223,28,1927,Calvin Coolidge
138,0.25870354844667753,0.6256538630533384,0.43412697,0.61586416,0.3907877091028976,0.27489895205802684,0.5272013,0.505286,0.33730684725815857,0.23070231432470023,0.49492303,0.53426147,28,1928,Calvin Coolidge
139,0.18082114699098212,0.6525317346880213,0.3979043,0.62187135,0.37584898665630945,0.21970647512616204,0.5404382,0.49100772,0.3363934127458378,0.1783982901465822,0.5095744,0.52527064,29,1929,Herbert Hoover
140,0.20931620913477905,0.7006408058388871,0.3885091,0.62772965,0.4544572403527743,0.13006036509190272,0.5634352,0.43813273,0.42158164785765306,0.11221165272888628,0.44062474,0.54611504,29,1930,Herbert Hoover
141,0.2654313447314209,0.7141954065675732,0.39361125,0.6554321,0.46397701371169453,0.12045467104165314,0.5771992,0.4323646,0.466637122704161,0.1546883690044661,0.4326093,0.53881204,29,1931,Herbert Hoover
142,0.28694504188257564,0.7396485247957286,0.39393187,0.657771,0.5031523070515774,0.12045895642694865,0.5807604,0.43029255,0.5039721878971708,0.15297773705261752,0.43010157,0.5371311,29,1932,Herbert Hoover
143,0.3896400318866738,0.5972196506423366,0.5459133,0.58183724,0.5666514125026634,0.2914707029858661,0.64896834,0.41401857,0.5712471745202686,0.28169222098053726,0.39895892,0.49940187,30,1934,Franklin Delano Roosevelt
144,0.42931463489916416,0.6564728001590332,0.54846084,0.58701414,0.6070739296869903,0.22668887795858012,0.64321256,0.4045686,0.6044148987737823,0.22965701125099391,0.3930942,0.51053,30,1935,Franklin Delano Roosevelt
145,0.3889579575663371,0.5332111938877022,0.5489608,0.5359214,0.5860304601973985,0.5577432453766108,0.7789045,0.40602082,0.5886235402538911,0.5601684853014033,0.32001823,0.46405715,30,1936,Franklin Delano Roosevelt
146,0.34126127790636884,0.587720843046557,0.41575345,0.5375198,0.5827203463249632,0.3318228230558656,0.713388,0.3897873,0.5843977980512034,0.3397459861841586,0.35584366,0.4887748,30,1937,Franklin Delano Roosevelt
147,0.37372924305385324,0.634914445736919,0.5110653,0.54005337,0.5988896198716986,0.22152653381505177,0.67281413,0.41933864,0.5841818955845363,0.21818074198646903,0.40773898,0.48561853,30,1938,Franklin Delano Roosevelt
148,0.5625597342223514,0.638836254911227,0.6234299,0.55055374,0.6692535170554704,0.45219542402439344,0.7604725,0.3709588,0.6646677567093509,0.45965929837106684,0.3163749,0.488946,30,1939,Franklin Delano Roosevelt
149,0.5055995152551565,0.6502672147043536,0.634084,0.52991813,0.6822611335661719,0.5764271771634,0.786265,0.38792163,0.6727655964773875,0.5674711203606341,0.3099246,0.47346804,30,1940,Franklin Delano Roosevelt
150,0.5254594510564619,0.6457269891759723,0.6397797,0.5298986,0.664280784076372,0.7112900979407271,0.8060118,0.3836754,0.6420898921676887,0.702359594907427,0.30025047,0.4744988,30,1941,Franklin Delano Roosevelt
151,0.5898661900030787,0.5273622205829767,0.6561136,0.4741485,0.6860716052679148,0.8283379565211959,0.86443055,0.39284846,0.6768383957726686,0.7823165674450325,0.27920592,0.61226344,30,1942,Franklin Delano Roosevelt
152,0.5594559351110769,0.5455414601641764,0.647825,0.47922084,0.6764390872199547,0.7332673510777541,0.8563633,0.39261544,0.6733708321367553,0.7097114190375218,0.2805443,0.6053462,30,1943,Franklin Delano Roosevelt
153,0.5238050454060373,0.5674098327408258,0.62630844,0.47786483,0.6571118100732922,0.6259200153141813,0.82298636,0.398715,0.6397767163793491,0.6232393284298282,0.29210824,0.5867907,30,1944,Franklin Delano Roosevelt
154,0.45969492494371833,0.6163645761669178,0.6440287,0.48157477,0.6255473319238757,0.6912793482812167,0.84878737,0.3925505,0.6242252138065061,0.650103079562891,0.2836861,0.60102385,30,1945,Franklin Delano Roosevelt
155,0.3767400111190959,0.7318682382789579,0.6110786,0.6318652,0.5990430417399122,0.22991707606148865,0.6449032,0.34491226,0.5641308904034029,0.19524075978985406,0.37903234,0.5473888,31,1946,Harry S. Truman
156,0.42284011638810026,0.7296525380288897,0.6254162,0.6129498,0.6118205777938295,0.32858048885208535,0.6853327,0.35742986,0.5729343988446512,0.28529979070282463,0.3603378,0.5272384,31,1947,Harry S. Truman
157,0.6188136421803657,0.7646315042873396,0.6870234,0.5982833,0.7998481376122241,0.35749698115530615,0.7272453,0.28446704,0.7668724814534035,0.32074041329876724,0.30152717,0.54122967,31,1948,Harry S. Truman
158,0.5641173647024733,0.733762733425585,0.68699276,0.6081546,0.7469016127637959,0.25816934466902886,0.7143846,0.28797352,0.7097801828812085,0.2352553937808785,0.3125895,0.54404193,31,1949,Harry S. Truman
159,0.6031949803877449,0.7532685457087388,0.68893045,0.5936768,0.763492592054346,0.367841333078068,0.7285852,0.2972837,0.751949784185317,0.34378335281427164,0.30086622,0.5374867,31,1950,Harry S. Truman
160,0.7303376960759963,0.6747245116959406,0.7084726,0.5175068,0.7885600169093896,0.6626249348513522,0.82680917,0.340823,0.787513754480545,0.6329288282757354,0.26703483,0.47665244,31,1951,Harry S. Truman
161,0.7320642598388166,0.6435517264843258,0.71241146,0.5190956,0.7928012000341018,0.5585377242077032,0.8109863,0.328362,0.779054683872396,0.5213335233852427,0.26597035,0.49083236,31,1952,Harry S. Truman
162,0.5590264747856185,0.6288437385133843,0.6935965,0.53008384,0.7148033940902606,0.6133379343983967,0.8293996,0.3542713,0.7661989016935713,0.6214316332437788,0.27247664,0.46434206,31,1953,Harry S. Truman
163,0.4125277017448834,0.759477900685168,0.6441096,0.5936085,0.6302681358679644,0.3417287065406691,0.708415,0.34880543,0.6175749771100587,0.299630945553387,0.3380576,0.5194591,32,1953,Dwight D. Eisenhower
164,0.5006433830906357,0.7711698593454162,0.64838755,0.61156875,0.66462702183989,0.3312297977170689,0.69155955,0.3278574,0.6502885381715173,0.28622359906746453,0.34128863,0.53759426,32,1954,Dwight D. Eisenhower
165,0.5252119420990676,0.8237000657531712,0.653738,0.6168534,0.6799767684065844,0.31400293557008213,0.6885657,0.32200998,0.6759785449421212,0.2802952276663313,0.33804744,0.54254764,32,1955,Dwight D. Eisenhower
166,0.4557129984301561,0.7864366299019044,0.64741397,0.6165314,0.6752728017059741,0.30940499787073483,0.6941931,0.32374948,0.6690742303687716,0.2649804813188174,0.33589882,0.5408785,32,1956,Dwight D. Eisenhower
167,0.4922093719188023,0.775318335565983,0.6581634,0.5837668,0.6794404711961923,0.42443921102812326,0.740064,0.33713534,0.6721600125799632,0.4126490903762242,0.3081106,0.5113964,32,1957,Dwight D. Eisenhower
168,0.5756432867269954,0.7425970948014778,0.6765646,0.55460125,0.7405452192600739,0.5454658718710188,0.79537725,0.34195325,0.7311828217404535,0.5200207867211832,0.28043497,0.4900028,32,1958,Dwight D. Eisenhower
169,0.6119246574677335,0.7501293294180161,0.68483096,0.5699942,0.7335744906265295,0.4329279109948211,0.75431114,0.33248615,0.7264995878278941,0.3981795830288318,0.2976353,0.5122177,32,1959,Dwight D. Eisenhower
170,0.5657093273883351,0.7323386329231488,0.68883544,0.56477225,0.6964582312779191,0.49472780006166894,0.77208155,0.33397564,0.7105738501000053,0.4742828402458145,0.2867508,0.50406116,32,1960,Dwight D. Eisenhower
171,0.5846781837698181,0.6935166444718959,0.71513474,0.5759945,0.7110589159749654,0.4561689661046654,0.76833713,0.3025141,0.7276169228611634,0.41758530776246555,0.2721681,0.52198863,33,1961,John F. Kennedy
172,0.477663004354079,0.7664350813124716,0.65360606,0.6496871,0.7060469735062894,0.38524056320437494,0.66575456,0.3000682,0.7101350300615921,0.317120949001134,0.3446685,0.56370085,32,1961,Dwight D. Eisenhower
173,0.6007860756605908,0.6711330275427425,0.72042835,0.5712569,0.720625624825407,0.4568595307698966,0.7702924,0.30806234,0.7364358899919674,0.4270053936850458,0.2732669,0.52022755,33,1962,John F. Kennedy
174,0.6065969369468412,0.6837009530370473,0.71729296,0.5639867,0.75425578602404,0.49100266943144044,0.7830807,0.31179965,0.7758270757269323,0.4818437981620852,0.26999718,0.5093989,33,1963,John F. Kennedy
175,0.75755569777942,0.6170010536370081,0.75326407,0.56560534,0.8366170213303274,0.41811939473079207,0.7655558,0.24976462,0.8172207067199448,0.37279630851531864,0.24279493,0.5568021,34,1964,Lyndon Baines Johnson
176,0.715064281556588,0.5835936363755407,0.7840624,0.5865277,0.7998852777539789,0.585059259569791,0.8309348,0.22817802,0.764510666616663,0.5398584814926596,0.22167483,0.5168065,34,1965,Lyndon Baines Johnson
177,0.6644036979170647,0.5244276811193083,0.79441386,0.5908215,0.7779389170808337,0.578177135985932,0.8145107,0.25847918,0.7601020540107987,0.5343500338979432,0.23896801,0.5333805,34,1966,Lyndon Baines Johnson
178,0.7961533213314016,0.5360439686459961,0.79974365,0.59197384,0.7912355603301753,0.526980636833144,0.8056406,0.25240225,0.7737751730002211,0.4693816373525789,0.23677158,0.5364161,34,1967,Lyndon Baines Johnson
179,0.7167228184130783,0.5304877853022953,0.8091544,0.6020432,0.792780359414989,0.5031511774176913,0.7969604,0.23930472,0.7578094577196041,0.41873141349627263,0.22503996,0.55122006,34,1968,Lyndon Baines Johnson
180,0.5753095456134306,0.48997131183325443,0.8011192,0.6215256,0.7673197347837597,0.48203059260510883,0.795823,0.22779673,0.7390528627840884,0.42054480536396616,0.21315593,0.55489904,34,1969,Lyndon Baines Johnson
181,0.64965713325395,0.6066180289445229,0.7747679,0.6396611,0.8435992171369686,0.5043486365249291,0.817798,0.21268165,0.8167206806916821,0.46635022628646733,0.20696554,0.52348495,35,1970,Richard Nixon
182,0.6299613540463394,0.4710338415244421,0.792019,0.65556437,0.8175407187103144,0.4342323256661904,0.75516,0.17978668,0.7699943130439236,0.4126377077493693,0.19452265,0.5105437,35,1971,Richard Nixon
183,0.6461069028509138,0.5691478570760572,0.77734375,0.63588786,0.8257208717865694,0.5126821373466436,0.80579865,0.20443895,0.8079879296362356,0.47091015163768674,0.19975483,0.5339394,35,1972,Richard Nixon
184,0.6211471261874238,0.6329464095803727,0.75077534,0.66896427,0.8477154148328133,0.4293764107507353,0.7378918,0.18663347,0.808273677074449,0.4215033705032326,0.18482277,0.51634705,35,1973,Richard Nixon
185,0.6178732683603678,0.4942911686309568,0.7410252,0.6198087,0.7526819969145504,0.5820912710596139,0.8644635,0.23467672,0.7065435885306797,0.5230648045349098,0.19709748,0.58146864,36,1974,Gerald Ford
186,0.6697518649678098,0.5279021484509352,0.7785748,0.6352154,0.8267084909627893,0.5079365581207056,0.7781141,0.20073292,0.8098500341583168,0.47116089129942734,0.19126523,0.55046815,35,1974,Richard Nixon
187,0.6842273445147801,0.657640044087338,0.71780676,0.646903,0.8075338504151169,0.35491212366325986,0.7292952,0.14631712,0.7799148730670296,0.30860734614481733,0.16415131,0.48618832,36,1975,Gerald Ford
188,0.7733364880862506,0.6017596741024083,0.81296086,0.5634912,0.8420185237633766,0.42515435273133995,0.77529263,0.15027943,0.8276567903510392,0.39710790646742244,0.15427148,0.5185474,36,1976,Gerald Ford
189,0.5856723367747148,0.6168889344326177,0.73316,0.6299069,0.7368918556661417,0.5341573084253471,0.76106334,0.21143052,0.7415130961365258,0.5055527520750946,0.18811277,0.5649202,36,1977,Gerald Ford
190,0.8050023288237447,0.5793236632315922,0.80667967,0.54364944,0.8491935881831463,0.4738971320032593,0.7913697,0.17724398,0.8358317337405824,0.4366058423773022,0.1699743,0.53569305,37,1978,Jimmy Carter
191,0.8176780955088823,0.6443923060928249,0.7890094,0.5326624,0.8870023477621878,0.5267012976016693,0.8001065,0.18201375,0.8739010207528466,0.5156975934030481,0.16987184,0.5450253,37,1979,Jimmy Carter
192,0.7155541211763545,0.5909691402482086,0.76812387,0.5204427,0.8152346425661279,0.6947842019505526,0.84653157,0.31238914,0.815066825821193,0.6500226457104785,0.24419084,0.47309738,37,1980,Jimmy Carter
193,0.7468254613673628,0.5426624987911792,0.8264059,0.5226812,0.8169866430681937,0.1406585806617961,0.7360037,0.09868157,0.7866251160721773,0.18507961789019517,0.12986767,0.48496786,38,1981,Ronald Reagan
194,0.48218899734600396,0.7196394753229262,0.6586546,0.63878065,0.7100750233067469,0.36986974332240186,0.6669296,0.29309258,0.7132389535393815,0.2932602809359255,0.34115827,0.5691127,37,1981,Jimmy Carter
195,0.7615640561253931,0.5607799513069602,0.822557,0.55186594,0.8473964046312359,0.41017725855952075,0.7708602,0.1328268,0.8470515790830389,0.39510255055884097,0.14245215,0.5122185,38,1982,Ronald Reagan
196,0.76466212590165,0.568249588233136,0.8247795,0.5516593,0.8683627620225522,0.3939840967639514,0.7816726,0.1442006,0.8756511220103782,0.39562838133512224,0.14977664,0.5263863,38,1983,Ronald Reagan
197,0.8714600286891288,0.48928795202801045,0.8618578,0.54711074,0.8765252611790506,0.5111053022930383,0.8210689,0.14455304,0.8982167686085198,0.49807837029528745,0.13871825,0.5493095,38,1984,Ronald Reagan
198,0.9170679469109807,0.5029115364986358,0.8606378,0.54323494,0.8913556298174602,0.4900067158812593,0.8212042,0.1467709,0.9301252916995473,0.481184491286885,0.13677219,0.55087036,38,1985,Ronald Reagan
199,0.8484123263648706,0.4529976720627761,0.87806857,0.536551,0.9106152875624318,0.5564183530392752,0.8374216,0.14209858,0.943910240139253,0.5650855104075124,0.12946975,0.56235075,38,1986,Ronald Reagan
200,0.8161078296439068,0.3798841283533252,0.9046476,0.51989555,0.8044250782910858,0.6254504337588254,0.8432817,0.17922777,0.8044761629302888,0.6153535307902547,0.15374616,0.58050853,38,1987,Ronald Reagan
201,0.778352257585623,0.4276692283518385,0.89104366,0.50985235,0.8311773484272191,0.5285373957197166,0.85583055,0.1438609,0.8339147172098595,0.5620465781935428,0.14523941,0.5735667,38,1988,Ronald Reagan
202,0.8320509481962299,0.44809098414364756,0.88942415,0.5478136,0.9046587271992523,0.49300974535634096,0.8188995,0.113047004,0.872523084367202,0.49085620684377895,0.11640692,0.5385423,39,1989,George H. W. Bush
203,0.7828639927774477,0.4174671369085975,0.88066983,0.5090683,0.9063226353933214,0.631556193459035,0.86668193,0.1719271,0.9161007337106393,0.6431917905247713,0.124693245,0.58243245,39,1990,George H. W. Bush
204,0.7905286455511734,0.5214483842306769,0.8507345,0.57408714,0.8920329372636461,0.6531217752719702,0.8533673,0.19521025,0.9006836798705148,0.6589065047545021,0.13004014,0.60013986,39,1991,George H. W. Bush
205,0.870061440092984,0.3111998470969213,0.94653726,0.51134247,0.8843288467740917,0.49076262036516743,0.8049035,0.104096085,0.8789545810146862,0.4967876089063924,0.11546001,0.52616024,39,1992,George H. W. Bush
206,0.8829284273096922,0.36696101171477635,0.94094586,0.5268955,0.9524296380981151,0.3072251231294508,0.7649058,0.07195133,0.9011295915538968,0.35091261520636263,0.10694069,0.49941498,40,1993,Bill Clinton
207,0.9493687787443642,0.24950122398886498,0.9455338,0.54006815,0.9388585614245863,0.4712714032094225,0.8262016,0.06937951,0.9395470541779387,0.47652847272094556,0.08594796,0.53197527,40,1994,Bill Clinton
208,0.89354590899771,0.2685434802569857,0.94711864,0.5468767,0.9100389654917654,0.45600220304487826,0.8238477,0.07411462,0.9036267801468261,0.46262337110431867,0.09130722,0.5312561,40,1995,Bill Clinton
209,0.9270637660561045,0.3362186252186999,0.94438493,0.5772077,0.9645055972987153,0.5188942705448507,0.8452743,0.07748678,0.9574692625749672,0.5020299054755496,0.083871394,0.54668903,40,1996,Bill Clinton
210,0.9512061065675665,0.40073262733855486,0.91608596,0.56522346,0.9538051540439164,0.5574249276898027,0.8663969,0.1009756,0.9494427197439024,0.5459751269154036,0.097744256,0.5666405,40,1997,Bill Clinton
211,0.9037465832849332,0.327412733450266,0.9271046,0.564356,0.9426233548199658,0.5612306030527426,0.87460107,0.083577424,0.9392031939455214,0.5340925903502943,0.08690506,0.5676764,40,1998,Bill Clinton
212,0.9401164184668418,0.3385756208491569,0.92634344,0.5701894,0.945754052932044,0.5029529612998189,0.8612498,0.08773035,0.9348221154780025,0.48323588407681056,0.0912199,0.5593364,40,1999,Bill Clinton
213,0.960837579560201,0.2948249907771724,0.93443674,0.5629222,0.966573037743563,0.5020674102283554,0.85822666,0.08027068,0.9596227680852627,0.491473294528925,0.08440864,0.5586468,40,2000,Bill Clinton
214,0.9661140326344533,0.44275592616958553,0.90076566,0.5785128,0.9511761684584983,0.41386631162698106,0.78391373,0.08325869,0.9088606136295214,0.4285235902126885,0.09252322,0.50430983,41,2001,George W. Bush
215,0.8471619213642583,0.4500737504220155,0.86573136,0.62346804,0.9379650105628284,0.7548171111218491,0.9693507,0.12517643,0.9357964841576327,0.7726755670217904,0.067845225,0.6374927,41,2002,George W. Bush
216,0.7607925632106896,0.4777069615485226,0.87796897,0.635457,0.8686565643076234,0.6749333495412916,0.96998334,0.147984,0.895895892751685,0.6691209946789238,0.082589686,0.6478981,41,2003,George W. Bush
217,0.7860514643349006,0.4241781271408025,0.88713753,0.62597454,0.8904033667530524,0.6268220776634328,0.9452336,0.12479624,0.9134333488361439,0.6407531479465307,0.076795846,0.6218952,41,2004,George W. Bush
218,0.8226770728410266,0.4484528318795976,0.877579,0.6077899,0.9150502266718432,0.565994464643291,0.9251537,0.13664222,0.9254955522524435,0.6114892795395388,0.09431672,0.6148188,41,2005,George W. Bush
219,0.8431032487607859,0.5046614945228647,0.87428546,0.6097388,0.9275386523869449,0.6442898739389595,0.93631834,0.12742904,0.9470658800976456,0.6709757002138109,0.082010984,0.61272,41,2006,George W. Bush
220,0.7763935221068805,0.39487883620941233,0.8952068,0.6175651,0.8851631865352598,0.6799808416855604,0.9522593,0.1411145,0.905458283328082,0.7082780628115083,0.084609926,0.6327549,41,2007,George W. Bush
221,0.8709998083039916,0.43316276043951796,0.89381564,0.61157656,0.8928760131716509,0.6647949634063721,0.9455216,0.13768327,0.8998728856779499,0.6797620497548509,0.08471733,0.6270045,41,2008,George W. Bush
222,0.9080055637247896,0.3417005931869146,0.9693134,0.51976484,0.9511605841488711,0.4288919304337595,0.7958437,0.041472405,0.94338928717473,0.47145704848899994,0.06289914,0.51285297,42,2009,Barack Obama
223,0.9138675538189613,0.2599098063255564,0.98049486,0.5319359,0.9567028465081401,0.4860140291197283,0.8130274,0.041919768,0.9442792413476525,0.518117336919682,0.06337544,0.52401614,42,2010,Barack Obama
224,0.9108047002048818,0.29545327970325114,0.9689371,0.54244816,0.9639434224282498,0.5495892958439004,0.8611839,0.021734089,0.9748872286553087,0.5694587979863791,0.03591883,0.54332143,42,2011,Barack Obama
225,0.8924819953781706,0.2068265488406626,0.9933226,0.5322314,0.9481656884320693,0.5013727252229002,0.83722794,0.010678321,0.9351503660502405,0.5361439336130295,0.039586037,0.5329416,42,2012,Barack Obama
226,0.9408063597173825,0.3143573268897546,0.97157454,0.55416685,0.9870070737668879,0.5325807368667718,0.8416333,0.024942905,0.9746772777841759,0.5538156815817746,0.05209276,0.5427347,42,2013,Barack Obama
227,0.9574468044265587,0.2603565006460703,0.97525156,0.5577834,0.9874585524997402,0.5564261082698895,0.85134387,0.018156528,0.9815522091234532,0.5771385373527859,0.04531473,0.5496175,42,2014,Barack Obama
228,1.0,0.25990032895214393,0.99162686,0.5521907,0.994687067790204,0.5979934441759517,0.85898167,0.04428342,0.9851596753189641,0.6249218266432658,0.056028903,0.5595427,42,2015,Barack Obama
229,0.9200472864093747,0.28220117535001804,0.9984473,0.54435694,1.0,0.6045841272054396,0.8623054,0.0,1.0,0.645368377715241,0.044192106,0.5648121,42,2016,Barack Obama
230,0.8588579687360993,0.3537573025117542,0.94051975,0.61823153,0.8971176921284512,0.6514386629985973,0.92016995,0.06209579,0.8957490814573648,0.6680709702644729,0.0411945,0.5941007,43,2017,Donald Trump
231,0.8640230053647329,0.3054859413958934,0.9474913,0.62319773,0.8861073024836948,0.7423524758108025,0.9379679,0.048772335,0.9074733991255324,0.7324058616551773,0.02825734,0.59801465,43,2018,Donald Trump
232,0.7922505680280187,0.3721828214487694,0.94734883,0.63273084,0.8697736521994623,0.7485166461586436,0.9414548,0.050363064,0.903971653685378,0.7393947312993837,0.025306493,0.6017928,43,2019,Donald Trump
233,0.7816908770785125,0.3517285782177931,0.94891155,0.6374643,0.8885058187697339,0.7009116196069827,0.9446151,0.05463344,0.9072306999404396,0.6940713068982707,0.030124635,0.60905385,43,2020,Donald Trump
234,0.872139870099036,0.20153398628133723,1.0,0.57903075,0.9541841967452609,0.603876070425393,0.90247846,0.008317739,0.9466354399513282,0.6059102250099908,0.015655547,0.5605375,44,2021,Joe Biden
235,0.8967384891610806,0.17629993424682877,0.9965801,0.58258504,0.950283031045676,0.6253007728983708,0.9122732,0.006347388,0.94995785298327,0.6366723391873115,0.006954789,0.56262726,44,2022,Joe Biden
236,0.8948559249574726,0.21949087948420948,0.9856899,0.58273435,0.9261050578915648,0.606036151159419,0.92461884,0.0121028125,0.9114640903642449,0.5950516045568682,0.0,0.56461024,44,2023,Joe Biden
