text_id,x_pca_tfidf,y_pca_tfidf,x_tsne_tfidf,y_tsne_tfidf,x_pca_openai_ada_002,y_pca_openai_ada_002,x_tsne_openai_ada_002,y_tsne_openai_ada_002,x_pca_openai_3_small,y_pca_openai_3_small,x_tsne_openai_3_small,y_tsne_openai_3_small,author_id,year,author
146,0.34126127790637995,0.5877203215854827,0.41359603,0.4633235,0.5827203463249953,0.3318228114948849,0.60864294,0.2855655,0.5843977980513042,0.3397459699052393,0.3366261,0.49223652,30,1937,Franklin Delano Roosevelt
147,0.3737292430550874,0.6349140321474723,0.47090784,0.47024256,0.598889619871715,0.22152650346882924,0.5765302,0.32663673,0.5841818955845747,0.21818072869485816,0.37700304,0.46803823,30,1938,Franklin Delano Roosevelt
148,0.5625597342217399,0.638835799356485,0.61585844,0.544204,0.669253517055438,0.452195368658146,0.632914,0.24062541,0.6646677567093593,0.4596592881771372,0.30933714,0.57803637,30,1939,Franklin Delano Roosevelt
149,0.5055995152552126,0.6502670305980901,0.63692987,0.5280957,0.6822611335661897,0.5764271283007081,0.61885935,0.2133143,0.672765596477462,0.5674711308102105,0.3175623,0.59843785,30,1940,Franklin Delano Roosevelt
150,0.5254594510567051,0.6457267811339886,0.6413147,0.52949685,0.6642807840763523,0.7112900405187967,0.62525606,0.19435158,0.6420898921677025,0.7023595912324269,0.31234998,0.6100715,30,1941,Franklin Delano Roosevelt
151,0.589866190004776,0.5273623279370715,0.66945493,0.47939932,0.6860716052679046,0.8283379171160709,0.6242128,0.13602278,0.6768383957726638,0.7823165717427736,0.30771554,0.6558396,30,1942,Franklin Delano Roosevelt
152,0.5594559351123257,0.5455408505235508,0.65999407,0.48305154,0.6764390872199848,0.733267336463802,0.62259513,0.14342651,0.6733708321368235,0.709711432695382,0.31050166,0.65021056,30,1943,Franklin Delano Roosevelt
153,0.523805045407263,0.5674087670825444,0.63864875,0.47778946,0.6571118100733163,0.6259200004304794,0.6125741,0.17583668,0.639776716379328,0.6232393117124848,0.31890345,0.62789446,30,1944,Franklin Delano Roosevelt
154,0.45969492494526065,0.6163645578200665,0.6557222,0.4847798,0.6255473319239006,0.6912793397170773,0.6217861,0.15089351,0.6242252138065081,0.6501030657373466,0.31259042,0.6453319,30,1945,Franklin Delano Roosevelt
155,0.37674001112198313,0.7318679457198977,0.6079128,0.6410183,0.5990430417399348,0.22991706824266384,0.6459428,0.3601869,0.5641308904033915,0.1952407360699127,0.34545946,0.526676,31,1946,Harry S. Truman
156,0.42284011638924146,0.7296517686694501,0.62335324,0.62051594,0.6118205777938598,0.3285804873720737,0.63679975,0.31770372,0.5729343988446157,0.2852997499906945,0.32373026,0.5260835,31,1947,Harry S. Truman
157,0.6188136421798505,0.7646311736199061,0.65137994,0.5765613,0.7998481376122624,0.3574969435638717,0.71121407,0.28360003,0.7668724814534968,0.32074043846918365,0.26272207,0.5301217,31,1948,Harry S. Truman
158,0.564117364701637,0.7337622185393431,0.6388115,0.577026,0.7469016127638304,0.25816931463160264,0.7061929,0.29570377,0.7097801828812524,0.23525539232613724,0.26731265,0.5196593,31,1949,Harry S. Truman
159,0.6031949803870138,0.7532687624734582,0.65781814,0.57509285,0.763492592054386,0.36784128902114943,0.6991011,0.28053534,0.751949784185425,0.3437833767094356,0.2658725,0.5342376,31,1950,Harry S. Truman
160,0.7303376960756649,0.6747242047829647,0.70464647,0.53307444,0.788560016909345,0.6626248696068694,0.67155075,0.17855442,0.7875137544804827,0.6329288128226603,0.27760863,0.61766905,31,1951,Harry S. Truman
161,0.7320642598390034,0.6435513625480677,0.7082775,0.53399163,0.7928012000340932,0.5585376725444174,0.6814641,0.19609174,0.7790546838724057,0.5213335282275998,0.27212912,0.60517704,31,1952,Harry S. Truman
162,0.5590264747857199,0.6288432781454563,0.69007283,0.54546666,0.714803394090249,0.6133378972587676,0.6586161,0.17441729,0.766198901693605,0.6214316199395205,0.27549785,0.62837386,31,1953,Harry S. Truman
163,0.4125277017460345,0.7594778151547033,0.6453235,0.61203945,0.6302681358679365,0.3417286573977882,0.64807,0.2956099,0.6175749771100147,0.2996309196357557,0.3066852,0.5339848,32,1953,Dwight D. Eisenhower
164,0.5006433830919779,0.7711699495332265,0.64629304,0.631272,0.6646270218398841,0.3312297601383739,0.66657436,0.31500608,0.650288538171497,0.2862235839494067,0.29962093,0.51735306,32,1954,Dwight D. Eisenhower
165,0.5252119420997438,0.8236995053713871,0.655939,0.6309301,0.6799767684066018,0.31400291181348283,0.67145455,0.31851867,0.6759785449421443,0.28029521886873393,0.29399887,0.51359075,32,1955,Dwight D. Eisenhower
166,0.4557129984311898,0.7864359156499523,0.64905447,0.6290277,0.6752728017059929,0.309404971381528,0.670473,0.31309915,0.6690742303687992,0.264980472792429,0.29257274,0.51539177,32,1956,Dwight D. Eisenhower
167,0.4922093719197736,0.7753184809548039,0.65995586,0.6043272,0.6794404711961819,0.42443914495737667,0.6630291,0.26447767,0.6721600125800152,0.4126491003426016,0.29001117,0.55639064,32,1957,Dwight D. Eisenhower
168,0.5756432867284781,0.7425974901515773,0.6835577,0.5992986,0.7405452192600054,0.5454657967400443,0.6660315,0.20941979,0.7311828217403897,0.5200207744851588,0.28181297,0.5949606,32,1958,Dwight D. Eisenhower
169,0.6119246574679331,0.7501292989774293,0.67978406,0.5811598,0.7335744906264883,0.4329278390893464,0.67053634,0.25114715,0.7264995878279098,0.39817959330430347,0.28201532,0.561331,32,1959,Dwight D. Eisenhower
170,0.5657093273893192,0.7323389961614578,0.68533605,0.57905537,0.6964582312778926,0.4947277261813486,0.6715192,0.23358965,0.71057385010006,0.47428285750330357,0.27891755,0.5773072,32,1960,Dwight D. Eisenhower
171,0.5846781837706374,0.6935171123501674,0.7053011,0.59703374,0.7110589159749447,0.4561689017086533,0.70151687,0.23990342,0.7276169228612367,0.417585324728476,0.2587622,0.5710249,33,1961,John F. Kennedy
172,0.4776630043553053,0.7664342332967953,0.6586675,0.66231674,0.7060469735063098,0.385240544319573,0.69175196,0.3431238,0.710135030061659,0.3171209376715882,0.28569657,0.49112087,32,1961,Dwight D. Eisenhower
173,0.6007860756614046,0.6711338435789975,0.71189153,0.58990914,0.720625624825415,0.4568594857832441,0.6971115,0.23761672,0.7364358899920409,0.42700540873095505,0.25936976,0.56734735,33,1962,John F. Kennedy
174,0.6065969369486297,0.6837018706869774,0.71090704,0.58255965,0.7542557860240241,0.4910026083922295,0.6950799,0.22440073,0.775827075726975,0.4818438110923871,0.26216227,0.58317274,33,1963,John F. Kennedy
175,0.7575556977807426,0.6170015235899697,0.74677604,0.56383085,0.8366170213303341,0.41811935467687383,0.7526613,0.25427407,0.817220706719936,0.3727963097466678,0.22212526,0.5332419,34,1964,Lyndon Baines Johnson
176,0.7150642815569842,0.5835940624983302,0.8072049,0.6025455,0.7998852777539975,0.5850592171258522,0.7771106,0.19355914,0.7645106666167891,0.5398585155946075,0.2092559,0.58602273,34,1965,Lyndon Baines Johnson
177,0.6644036979175973,0.5244269138093962,0.8069291,0.5935277,0.7779389170808352,0.5781770899697931,0.751837,0.20940366,0.7601020540108316,0.5343500489069992,0.22429302,0.5659712,34,1966,Lyndon Baines Johnson
